feed_id,label,prefcode,prefname,official,feed_page_url,feed_LastUpdate,license_name,fixed_url,feed_url,zip_name,feed_note,feed_version_note
f1800801,あわら市北部周遊バス「あわらぐるっとバス」,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20210325,CC BY 2.1,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/awara_bus.zip,awara_bus.zip,,
f1800901,敦賀市コミュニティバス・福鉄バス（菅浜線・若狭線）,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20200226,CC BY 2.1,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/tsuruga_bus.zip,tsuruga_bus.zip,ぐるっと敦賀周遊バス、福鉄バス菅浜線・若狭線含む,
f1801001,永平寺町コミュニティバス,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20210325,CC BY 2.1,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/eiheiji_bus.zip,eiheiji_bus.zip,,
f1801302,勝山市コミュニティバス,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20210325,CC BY 2.1,0,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/gtfs_katsuyamashi_com2.zip,gtfs_katsuyamashi_com2.zip,,2021/3/1～
f1801402,小浜市　あいあいバス,18,福井県,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp.html,20201120,CC BY 2.1,1,https://www.pref.fukui.lg.jp/doc/toukei-jouhou/opendata/gtfs_jp_d/fil/gtfs_obamashi.zip,gtfs_obamashi.zip,,2020/10/1～
f1900001,山梨交通・富士急行・山梨県内コミュニティバス,19,山梨県,1,http://opendata.busmaps.jp/,20210401,CC 0,1,http://opendata.busmaps.jp/yamanashi.zip,yamanashi.zip,毎日4時台に自動更新,
f2000101,南木曽町　地域バス,20,長野県,1,http://www.rosenzu.com/~gtfs/nagiso/,20210330,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/nagiso/nagiso_GTFS.zip,nagiso_GTFS.zip,馬籠線・保上線,2021/4/1改正
f2100101,中津川市コミュニティバス,21,岐阜県,1,https://www.rosenzu.com/~gtfs/nakatsugawa/index.html,20210211,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/nakatsugawa/nakatsugawa_GTFS.zip,nakatsugawa_GTFS.zip,,2021/4/1改正
f2100201,北恵那バス（北恵那交通）,21,岐阜県,1,https://www.rosenzu.com/~gtfs/kitaena/index.html,20210219,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/kitaena/kitaena_GTFS.zip,kitaena_GTFS.zip,,2021/4/1改正
f2100301,可児市　さつきバス・Ｋバス,21,岐阜県,1,https://www.city.kani.lg.jp/12301.htm,20201218,CC BY 2.1,0,https://www.city.kani.lg.jp/secure/12816/satukik.zip,satukik.zip,,2020/12/11改正
f2100302,可児市　YAOバス,21,岐阜県,1,https://www.city.kani.lg.jp/12301.htm,20201209,CC BY 2.1,0,https://www.city.kani.lg.jp/secure/12816/yao.zip,yao.zip,,2020/12/9改正
f2100401,恵那市自主運行バス,21,岐阜県,1,https://www.rosenzu.com/~gtfs/ena/,20210317,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/ena/ena_GTFS.zip,ena_GTFS.zip,,2021/4/1改正
f2100501,関シティバス,21,岐阜県,1,http://www.city.seki.lg.jp/0000010802.html,20200525,CC BY 4.0,0,http://www.city.seki.lg.jp/cmsfiles/contents/0000010/10802/itadorifureai_GTFS_20200401.zip,itadorifureai_GTFS_20200401.zip,板取ふれあいバスのみ,2020/4/1改正
f2100601,本巣市営バス,21,岐阜県,1,https://www.rosenzu.com/~gtfs/motosu/index.html,20201223,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/motosu/motosu_GTFS.zip,motosu_GTFS.zip,,2020/12/14改正
f2100701,海津市コミュニティバス,21,岐阜県,1,https://www.rosenzu.com/~gtfs/kaizu/index.html,20210326,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/kaizu/kaizu_GTFS.zip,kaizu_GTFS.zip,,2021/4/1改正
f2100801,明知鉄道,21,岐阜県,1,https://www.rosenzu.com/~gtfs/akechirailway/index.html,20210303,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/akechirailway/akechirailway_GTFS.zip,akechirailway_GTFS.zip,,2021/3/13改正
f2100901,岐阜市コミュニティバス「ぎふっこバス」,21,岐阜県,1,https://www.rosenzu.com/~gtfs/gifu/index.html,20210226,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/gifu/gifu_GTFS.zip,gifu_GTFS.zip,,2021/3/1改正
f2101801,東鉄バス（東濃鉄道）,21,岐阜県,1,https://www.rosenzu.com/~gtfs/tohtetsu/index.html,20210320,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/tohtetsu/tohtetsu_GTFS.zip,tohtetsu_GTFS.zip,,2021/4/5改正
f2101901,御嵩町　ふれあいバス,21,岐阜県,1,https://www.rosenzu.com/~gtfs/mitake/index.html,20210114,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/mitake/mitake_GTFS.zip,mitake_GTFS.zip,,2020/4/1改正
f2102001,美濃加茂市コミュニティバス「あい愛バス」,21,岐阜県,1,https://www.rosenzu.com/~gtfs/minokamo/index.html,20210202,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/minokamo/minokamo_GTFS.zip,minokamo_GTFS.zip,,2020/10/1改正
f2102101,土岐市　市民バス,21,岐阜県,1,https://www.rosenzu.com/~gtfs/toki/index.html,20210222,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/toki/toki_GTFS.zip,toki_GTFS.zip,,2019/10/1改正
f2200101,[OpenTransit] 島田市自主運行バス,22,静岡県,1,https://transitfeeds.com/p/opentransit/588,20200804,CC BY 4.0,1,https://transitfeeds.com/p/opentransit/588/latest/download,gtfs.zip,OpenTransitプロジェクト（運用停止）,2020/8/4最終更新版
f2200301,[OpenTransit] 掛川市自主運行バス,22,静岡県,1,https://transitfeeds.com/p/opentransit/352,20200801,CC BY 4.0,1,https://transitfeeds.com/p/opentransit/352/latest/download,gtfs.zip,OpenTransitプロジェクト（運用休止データ）,
f2200501,[OpenTransit] 裾野市 すそのーる,22,静岡県,1,https://transitfeeds.com/p/opentransit/354,20200801,CC BY 4.0,1,https://transitfeeds.com/p/opentransit/354/latest/download,gtfs.zip,OpenTransitプロジェクト（運用休止データ）,
f2200601,[OpenTransit] 御前崎市自主運行バス,22,静岡県,1,https://transitfeeds.com/p/opentransit/353,20200730,CC BY 4.0,1,https://transitfeeds.com/p/opentransit/353/latest/download,gtfs.zip,OpenTransitプロジェクト（運用休止データ）,
f2200801,菊川市コミュニティバス,22,静岡県,1,https://opendata.pref.shizuoka.jp/dataset/fuji-942.html,20210319,CC BY 2.1,1,https://opendata.pref.shizuoka.jp/dataset/fuji-942/resource/34193/gtfs_%E8%8F%8A%E5%B7%9D%E5%B8%82%E3%82%B3%E3%83%9F%E3%83%A5%E3%83%8B%E3%83%86%E3%82%A3%E3%83%90%E3%82%B9.zip,gtfs_菊川市コミュニティバス.zip,カタログサイト、CKANサイトでzip名の差異あり,2021/4/1～
f2200901,裾野市自主運行バス すそのーる,22,静岡県,1,https://opendata.pref.shizuoka.jp/dataset/fuji-855.html,20200318,CC BY 2.1,1,https://opendata.pref.shizuoka.jp/dataset/fuji-855/resource/43721/GTFS-JP.zip,GTFS-JP.zip,,2020/4/1改正
f2201101,東海バス（東海自動車）,22,静岡県,1,https://www.tokaibus.jp/rosen/gtfs-jp.html,20210401,(オープンデータとして公開),0,https://www.tokaibus.jp/images/514.zip,514.zip,,2020/9/1改正（掲載URL変更）
f2201201,袋井市自主運行バス,22,静岡県,1,https://opendata.pref.shizuoka.jp/dataset/8088.html,20200528,CC BY 2.1,0,http://www.city.fukuroi.shizuoka.jp/material/files/group/6/GTFS-JP20200527.zip,GTFS-JP20200527.zip,,2020/5/27～
f2201301,焼津市自主運行バス,22,静岡県,1,https://opendata.pref.shizuoka.jp/dataset/8091.html,20210331,CC BY 2.1,0,https://opendata.pref.shizuoka.jp/dataset/8091/resource/43636/R03-1%20Yaizushi%20GTFS-JP.zip,R03-1 Yaizushi GTFS-JP.zip,,2019/4/1改正
f2300101,くるりんばす（日進市巡回バス）,23,愛知県,1,http://www.city.nisshin.lg.jp/opendata/serch/kurashi.html#koutu,20210406,CC BY 4.0,1,http://www.city.nisshin.lg.jp/material/files/group/108/kururin-gtfs.zip,kururin-gtfs.zip,,2021/4/1改正
f2300201,豊橋市「地域生活」バス（コミュニティバス）,23,愛知県,1,https://opendata-east-mikawa.jp/node/787,20210331,CC BY 4.0,0,https://opendata-east-mikawa.jp/node/2073/download,GTFS_Toyohashi_Communitybus_20210301.zip,乗合タクシーは収録なし,2021/3/29改正
f2300301,尾張旭市営バス　あさぴー号,23,愛知県,1,https://www.city.owariasahi.lg.jp/sisei/data/jyumin.html#kotu,20200605,CC BY 4.0,0,https://www.city.owariasahi.lg.jp/sisei/data/documents/gtfs.zip,gtfs.zip,,2020/6/1～
f2300401,碧南市　くるくるバス,23,愛知県,1,http://www.city.hekinan.lg.jp/jigyousha/open_data/index.html,20210405,CC BY 4.0,1,https://www.city.hekinan.lg.jp/material/files/group/3/GTFS.zip,GTFS.zip,※初掲載日は仮（確認できた最古の日付を記載）,2020/4/1改正
f2300501,豊橋鉄道市内線,23,愛知県,1,https://opendata-east-mikawa.jp/node/784,20210331,CC BY 4.0,0,https://opendata-east-mikawa.jp/node/2072/download,GTFS_Toyohashi_Tram_20210301.zip,時刻データはfrequencies使用,
f2300601,豊田市　とよたおいでんバス,23,愛知県,1,https://www.rosenzu.com/~gtfs/toyota/,20210303,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/toyota/toyota_kikan_GTFS.zip,toyota_kikan_GTFS.zip,豊田市オープンデータサイトでも公開,2021/4/1改正
f2300602,豊田市　地域バス,23,愛知県,1,https://www.rosenzu.com/~gtfs/toyota/,20210312,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/toyota/toyota_chiiki_GTFS.zip,toyota_chiiki_GTFS.zip,豊田市オープンデータサイトでも公開,2021/4/1改正
f2300701,一宮市　i-バス,23,愛知県,1,https://www.city.ichinomiya.aichi.jp/cgi-opd/opendata.cgi?category=07&ys=0&ms=0&ds=0&ye=0&me=0&de=0&text=&format=0&license=0&group=0&sort=1,20210409,CC BY 4.0,0,https://www.city.ichinomiya.aichi.jp/_res/projects/default_project/_page_/001/029/389/gtfs20210401.zip,gtfs20210401.zip,,2021/4/1改正
f2300801,東浦町運行バス「う・ら・ら」,23,愛知県,1,https://www.rosenzu.com/~gtfs/higashiura/index.html,20210114,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/higashiura/higashiura_GTFS.zip,higashiura_GTFS.zip,,2021/2/1改正
f2300901,武豊町「ゆめころん」,23,愛知県,1,https://www.rosenzu.com/~gtfs/taketoyo/index.html,20201218,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/taketoyo/taketoyo_GTFS.zip,taketoyo_GTFS.zip,,2021/2/1改正
f2301001,みよし市　さんさんバス,23,愛知県,1,http://www.city.aichi-miyoshi.lg.jp/shisei/opendata/jumin.html#kotu,20210315,CC BY 4.0,0,http://www.city.aichi-miyoshi.lg.jp/shisei/opendata/documents/sansanbus.zip,sansanbus.zip,,
f2301101,東郷町　じゅんかい君,23,愛知県,1,https://www.town.aichi-togo.lg.jp/kikaku/toukei/chousei/toukei/od/od3.html#koutuu,20210331,CC BY 4.0,1,https://www.town.aichi-togo.lg.jp/kikaku/toukei/chousei/toukei/od/documents/junkaikun_gtfs_20210401.zip,junkaikun_gtfs_20210401.zip,,2021/4/1改正
f2301201,長久手市　N-バス,23,愛知県,1,https://www.city.nagakute.lg.jp/gyosei/shikuchoson/3/7271.html#h_idx_iw_flex_1_4,20191015,CC BY 4.0,0,https://www.city.nagakute.lg.jp/material/files/group/4/nagakute_nbus20190401_gtfs.zip,nagakute_nbus20190401_gtfs.zip,,
f2301301,蒲郡市コミュニティバス,23,愛知県,1,https://opendata-east-mikawa.jp/node/1748,20210407,CC BY 4.0,0,https://opendata-east-mikawa.jp/node/1749/download,Gamagori-Communitybus_2021.02.24_1.zip,,2021/4/1改正
f2301401,安城市　あんくるバス,23,愛知県,1,https://www.city.anjo.aichi.jp/shisei/opendata/dataset/opendata-koutsu.html,20201001,CC BY 4.0,0,https://www.city.anjo.aichi.jp/shisei/opendata/dataset/documents/ankurubus-gtfs20201001.zip,ankurubus-gtfs20201001.zip,,2020/10/1改正
f2301501,西尾市　六万石くるりんバス,23,愛知県,1,"https://www.city.nishio.aichi.jp/index.cfm/10,0,105,686,html",20201013,CC BY 4.0,0,https://www.city.nishio.aichi.jp/_resources/content/48685/kururin20201001.zip,kururin20201001.zip,,2020/10/1改正
f2301502,西尾市　いっちゃんバス,23,愛知県,1,"https://www.city.nishio.aichi.jp/index.cfm/10,0,105,686,html",20210330,CC BY 4.0,0,"https://www.city.nishio.aichi.jp/index.cfm/10,48685,c,html/48685/itchan20210401.zip",itchan20210401.zip,,2020/4/1改正
f2301503,西尾市　ふれんどバス,23,愛知県,1,"https://www.city.nishio.aichi.jp/index.cfm/10,0,105,686,html",20210330,CC BY 4.0,0,"https://www.city.nishio.aichi.jp/index.cfm/10,48685,c,html/48685/friend20210401.zip",friend20210401.zip,名鉄バス運行,2020/4/1改正
f2301601,名鉄東部交通バス,23,愛知県,1,"https://www.city.nishio.aichi.jp/index.cfm/10,0,105,686,html",20210330,CC BY 4.0,0,"https://www.city.nishio.aichi.jp/index.cfm/10,48685,c,html/48685/meitetsutobu202104011.zip",meitetsutobu202104011.zip,,2020/5/7～
f2301701,あおい交通,23,愛知県,1,https://www.rosenzu.com/~gtfs/aoikotsu/index.html,20210314,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/aoikotsu/aoikotsu_GTFS.zip,aoikotsu_GTFS.zip,,2021/3/28改正
f2301801,豊山町　とよやまタウンバス,23,愛知県,1,https://www.rosenzu.com/~gtfs/aoikotsu/index.html,20210321,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/aoikotsu/toyoayama_GTFS.zip,toyoayama_GTFS.zip,,2021/4/1改正
f2301901,岡崎市コミュニティバス（額田地域コミュニティ交通）,23,愛知県,1,https://www.city.okazaki.lg.jp/1550/1553/208000/p015630.html,20210405,CC BY 4.0,1,https://www.city.okazaki.lg.jp/1550/1553/208000/p015630_d/fil/232025_gtfs.zip,232025_gtfs.zip,,2021/4/1改正
f2302001,刈谷市公共施設連絡バス かりまる,23,愛知県,1,https://www.rosenzu.com/~gtfs/kariya/index.html,20210127,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/kariya/kariya_GTFS.zip,kariya_GTFS.zip,,2021/2/1改正
f2302101,豊明市　ひまわりバス,23,愛知県,1,https://www.city.toyoake.lg.jp/3879.htm#itemid5217,20200204,CC BY 4.0,0,https://www.city.toyoake.lg.jp/secure/5217/toyoake_himawaribus20190401_gtfs.zip,toyoake_himawaribus20190401_gtfs.zip,,
f2302201,豊鉄バス（新豊線・豊川線）,23,愛知県,1,https://opendata-east-mikawa.jp/node/1787,20200605,CC BY 4.0,0,https://opendatatoyohashi.jp/node/1788/download,GTFS_Toyotetsu-bus_20200421_0.zip,,2020/4/21～
f2302301,豊川市コミュニティバス,23,愛知県,1,https://opendata-east-mikawa.jp/node/1783,20200605,CC BY 4.0,0,https://opendatatoyohashi.jp/node/1784/download,GTFS_Toyokawa-Communitybus_20200421_1.zip,,2020/4/21～
f2302401,知多市コミュニティ交通 あいあいバス,23,愛知県,1,https://www.city.chita.lg.jp/docs/2016052400062/#koukyo,20210301,CC BY 2.1,1,https://www.city.chita.lg.jp/docs/2016052400062/files/GTFS20210301.zip,GTFS20210301.zip,,2021/3/1～
f2302501,南知多町　海っ子バス,23,愛知県,1,https://www.town.minamichita.lg.jp/kurashi/bus/1002947.html,20210312,CC BY 4.0,0,https://www.town.minamichita.lg.jp/_res/projects/default_project/_page_/001/002/947/umikkogtfs20210401-2.zip,umikkogtfs20210401-2.zip,,2021/4/1改正
f2304301,名鉄海上観光船（高速船）,23,愛知県,1,http://www.meikaijo.co.jp/gtfs.html,20210317,CC BY 4.0,1,http://www.meikaijo.co.jp/zip/meitetsukaijyo_gtfs.zip,meitetsukaijyo_gtfs.zip,,
f2400101,津ベルライン（津エアポートライン）,24,三重県,1,https://www.rosenzu.com/~gtfs/tsuairportline/,20210312,(オープンデータとして公開),1,https://www.rosenzu.com/~gtfs/tsuairportline/tsuairportline.zip,tsuairportline_GTFS.zip,ライセンス明記なし（オープンデータとして公開）,2021/3/19～（再開）
f2400201,桑名市　K-バス,24,三重県,1,https://www.rosenzu.com/~gtfs/kuwana/,20210302,CC BY 4.0,0,https://www.rosenzu.com/~gtfs/kuwana/kuwana_GTFS.zip,kuwana_GTFS.zip,,2021/3/22改正
f2400301,伊勢市コミュニティバス（おかげバス、沼木バス）,24,三重県,1,https://www.rosenzu.com/~gtfs/ise/,20210303,CC BY 2.1,1,https://www.rosenzu.com/~gtfs/ise/ise_GTFS.zip,ise_GTFS.zip,伊勢市「おかげバス」ページにも掲載あり,2021/4/1改正
f2400401,南伊勢町　町営バス,24,三重県,1,https://www.rosenzu.com/~gtfs/minamiise/,20210330,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/minamiise/minamiise_GTFS.zip,minamiise_GTFS.zip,三重交通路線直通便については町営バス部分のみ収録,2021/4/1改正
f2400501,度会町　町営バス,24,三重県,1,https://www.rosenzu.com/~gtfs/watarai/,20210409,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/watarai/watarai_GTFS.zip,watarai_GTFS.zip,,2021/4/1改正
f2400601,名張市コミュニティバス,24,三重県,1,https://www.rosenzu.com/~gtfs/nabari/,20210419,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/nabari/nabari_GTFS.zip,nabari_GTFS.zip,,2021/5/6改正
f2400701,木曽岬町自主運行バス,24,三重県,1,http://www.town.kisosaki.lg.jp/contents_detail.php?frmId=1461,20200428,CC BY 4.0,1,http://www.town.kisosaki.lg.jp/cmsfiles/contents/0000001/1461/24303_gtfs.zip,24303_gtfs.zip,,
f2400802,伊賀市コミュニティバス・行政バス,24,三重県,1,https://www.rosenzu.com/~gtfs/iga/index.html,20210427,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/iga/iga_GTFS.zip,iga_GTFS.zip,,2020/7/1改正
f2400902,菰野町コミュニティバス「かもしか号」,24,三重県,1,http://www2.town.komono.mie.jp/www/contents/1604627899205/index.html,20210202,CC BY 2.1,0,http://www2.town.komono.mie.jp/www/contents/1604627899205/simple/gtfs_komono20210201.zip,gtfs_komono20210201.zip,,
f2401501,亀山市コミュニティバス,24,三重県,1,https://www.rosenzu.com/~gtfs/kameyama/index.html,20210324,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/kameyama/kameyama_GTFS.zip,kameyama_GTFS.zip,,2021/4/1改正
f2401601,鳥羽市　かもめバス,24,三重県,1,https://www.rosenzu.com/~gtfs/toba_bus/,20210430,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/toba_bus/toba_bus_GTFS.zip,toba_bus_GTFS.zip,,2021/3/15改正
f2401602,鳥羽市　市営定期船,24,三重県,1,https://www.rosenzu.com/~gtfs/toba_bus/,20210430,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/toba_ship/toba_ship_GTFS.zip,toba_ship_GTFS.zip,,2019/4/1改正
f2401701,松阪市コミュニティ交通,24,三重県,1,https://www.rosenzu.com/~gtfs/matsusaka/,20210511,CC BY 4.0,1,https://www.rosenzu.com/~gtfs/matsusaka/matsusaka_GTFS.zip,matsusaka_GTFS.zip,,2021/4/1改正
f2500501,甲賀市コミュニティバス,25,滋賀県,1,https://www.city.koka.lg.jp/opendata/,20210401,CC BY 4.0,0,https://www.city.koka.lg.jp/secure/15486/gtfs_20210401.zip,gtfs_20210401.zip,,2021/4/1改正
f2800101,かこバス,28,兵庫県,1,https://opendata-api-kakogawa.jp/ckan/dataset/transportaion/resource/5773f858-07dc-4168-a2fc-0879ec273a84,20200227,CC BY 4.0,1,https://opendata-api-kakogawa.jp/ckan/dataset/e6353d20-66e3-4d17-8cb4-dd91836d8195/resource/5773f858-07dc-4168-a2fc-0879ec273a84/download/_gtfs.zip,_gtfs.zip,,
f2800502,香美町　町民バス,28,兵庫県,1,https://data.bodik.jp/dataset/285854_bus_jigyo,20210310,CC BY 4.0,1,https://data.bodik.jp/dataset/4d3fbfd5-5167-4c50-a838-99601bc07df2/resource/47ecb450-1c9b-457a-9c9a-3d93833c6d2a/download/kami_bus_jigyo.zip,kami_bus_jigyo.zip,,
f2900101,奈良県　ぐるっとバス,29,奈良県,1,http://www.pref.nara.jp/51232.htm,20210319,CC BY 4.0,0,http://www.pref.nara.jp/secure/204903/GTFS-JP(2021-03-18_1033).zip,GTFS-JP(2021-03-18_1033).zip,,2021/4/1改正
f3000101,和歌山バス,30,和歌山県,1,https://loc.bus-vision.jp/wakayama/view/opendataWaka.html,20210130,CC BY 4.0,1,https://loc.bus-vision.jp/gtfs/wakayama/gtfsFeed,wakayama.zip,,2021/1/30改正
f3000201,明光バス,30,和歌山県,1,https://www.pref.wakayama.lg.jp/prefg/062500/kotsu/opendata.html,20210401,CC BY 4.0,1,https://www.pref.wakayama.lg.jp/prefg/062500/kotsu/opendata_d/fil/GTFS_meiko_20210408.zip,GTFS_meiko_20210408.zip,,2021/4/8改正
f3000301,龍神自動車,30,和歌山県,1,https://www.pref.wakayama.lg.jp/prefg/062500/kotsu/opendata.html,20210506,CC BY 4.0,1,https://www.pref.wakayama.lg.jp/prefg/062500/kotsu/opendata_d/fil/GTFS_ryujin.zip,GTFS_ryujin.zip,,2021/5/6改正
f3000401,熊野御坊南海バス（旧・熊野交通）,30,和歌山県,1,https://www.pref.wakayama.lg.jp/prefg/062500/kotsu/opendata.html,20210324,CC BY 4.0,1,https://www.pref.wakayama.lg.jp/prefg/062500/kotsu/opendata_d/fil/GTFS_kumano_20210401.zip,GTFS_kumano_20210401.zip,,2021/4/1改正
f3000501,南海りんかんバス,30,和歌山県,1,https://www.pref.wakayama.lg.jp/prefg/062500/kotsu/opendata.html,20210324,CC BY 4.0,1,https://www.pref.wakayama.lg.jp/prefg/062500/kotsu/opendata_d/fil/GTFS_rinkan_20210401.zip,GTFS_rinkan_20210401.zip,,2021/4/1改正
f3000601,海南市コミュニティバス　KIP線,30,和歌山県,1,http://www.city.kainan.lg.jp/kakubusho/soumubu/kanzaijohoka/opendata/1514361404777.html,20210405,オープンデータ準拠,0,https://www.city.kainan.lg.jp/material/files/group/8/gtfs_302023_CommunityBus_KIP202104.zip,gtfs_302023_CommunityBus_KIP202104.zip,オープンデータとして公開,
f3000602,海南市コミュニティバス　扱沢線,30,和歌山県,1,http://www.city.kainan.lg.jp/kakubusho/soumubu/kanzaijohoka/opendata/1514361404777.html,20210405,オープンデータ準拠,0,https://www.city.kainan.lg.jp/material/files/group/8/gtfs_302023_CommunityBus_gumizawa202104.zip,gtfs_302023_CommunityBus_gumizawa202104.zip,オープンデータとして公開,
f3000603,海南市コミュニティバス　下津エリア（鰈川線・戸坂線・大崎線・仁義線）,30,和歌山県,1,http://www.city.kainan.lg.jp/kakubusho/soumubu/kanzaijohoka/opendata/1514361404777.html,20210405,オープンデータ準拠,0,https://www.city.kainan.lg.jp/material/files/group/8/gtfs_302023_CommunityBus_shimotsu202104.zip,gtfs_302023_CommunityBus_shimotsu202104.zip,オープンデータとして公開,
f3000604,海南市コミュニティバス　亀川線,30,和歌山県,1,http://www.city.kainan.lg.jp/kakubusho/soumubu/kanzaijohoka/opendata/1514361404777.html,20210405,オープンデータ準拠,0,https://www.city.kainan.lg.jp/material/files/group/8/gtfs_302023_CommunityBus_kamegawa202104.zip,gtfs_302023_CommunityBus_kamegawa202104.zip,オープンデータとして公開,
f3000605,海南市コミュニティバス　七山線,30,和歌山県,1,http://www.city.kainan.lg.jp/kakubusho/soumubu/kanzaijohoka/opendata/1514361404777.html,20210405,オープンデータ準拠,0,https://www.city.kainan.lg.jp/material/files/group/8/gtfs_302023_CommunityBus_nanayama202104.zip,gtfs_302023_CommunityBus_nanayama202104.zip,オープンデータとして公開,
f3000606,海南市コミュニティバス　東畑線・東畑野上新線,30,和歌山県,1,http://www.city.kainan.lg.jp/kakubusho/soumubu/kanzaijohoka/opendata/1514361404777.html,20210405,オープンデータ準拠,0,https://www.city.kainan.lg.jp/material/files/group/8/gtfs_302023_CommunityBus_higashibata_nogamishin202104.zip,gtfs_302023_CommunityBus_higashibata_nogamishin202104.zip,オープンデータとして公開,
f3000701,橋本市コミュニティバス・デマンドタクシー,30,和歌山県,1,http://www.city.hashimoto.lg.jp/guide/sogoseisakubu/seisaku_kikaku/koutsuu/com_bus/gtfsjp.html,20200917,CC BY 2.1,0,http://www.city.hashimoto.lg.jp/material/files/group/67/hashimoto_gtfsjp.zip,hashimoto_gtfsjp.zip,,
f3200101,松江市コミュニティバス　美保関コミュニティバス,32,島根県,1,http://www.docodemo-bus.net/opendata/opendata.html,20200928,CC BY 4.0,0,http://www.docodemo-bus.net/opendata/%E7%BE%8E%E4%BF%9D%E9%96%A2zip.zip,美保関zip.zip,,2019/6/1改正
f3200102,松江市コミュニティバス　忌部コミュニティバス,32,島根県,1,http://www.docodemo-bus.net/opendata/opendata.html,20200928,CC BY 4.0,0,http://www.docodemo-bus.net/opendata/%E5%BF%8C%E9%83%A8zip.zip,忌部zip.zip,,2020/4/1改正
f3200103,松江市コミュニティバス　玉湯コミュニティバス,32,島根県,1,http://www.docodemo-bus.net/opendata/opendata.html,20201013,CC BY 4.0,0,http://www.docodemo-bus.net/opendata/%E7%8E%89%E6%B9%AFzip.zip,玉湯zip.zip,,2019/4/1改正
f3200104,松江市コミュニティバス　古江コミュニティバス,32,島根県,1,http://www.docodemo-bus.net/opendata/opendata.html,20201013,CC BY 4.0,0,http://www.docodemo-bus.net/opendata/%E5%8F%A4%E6%B1%9Fzip.zip,古江zip.zip,,2020/4/1改正
f3200105,松江市コミュニティバス　鹿島コミュニティバス,32,島根県,1,http://www.docodemo-bus.net/opendata/opendata.html,20201013,CC BY 4.0,0,http://www.docodemo-bus.net/opendata/%E9%B9%BF%E5%B3%B6zip.zip,鹿島zip.zip,,2020/4/2改正
f3200106,松江市コミュニティバス　宍道コミュニティバス,32,島根県,1,http://www.docodemo-bus.net/opendata/opendata.html,20201013,CC BY 4.0,0,http://www.docodemo-bus.net/opendata/%E5%AE%8D%E9%81%93zip.zip,宍道zip.zip,,2018/4/1改正
f3200107,松江市コミュニティバス　島根コミュニティバス,32,島根県,1,http://www.docodemo-bus.net/opendata/opendata.html,20200928,CC BY 4.0,0,http://www.docodemo-bus.net/opendata/%E5%B3%B6%E6%A0%B9zip.zip,島根zip.zip,,2019/4/1改正
f3200108,松江市コミュニティバス　東出雲町コミュニティバス,32,島根県,1,http://www.docodemo-bus.net/opendata/opendata.html,20200928,CC BY 4.0,0,http://www.docodemo-bus.net/opendata/%E6%9D%B1%E5%87%BA%E9%9B%B2zip.zip,東出雲zip.zip,,2020/4/1改正
f3200109,松江市コミュニティバス　八雲コミュニティバス,32,島根県,1,http://www.docodemo-bus.net/opendata/opendata.html,20200928,CC BY 4.0,0,http://www.docodemo-bus.net/opendata/%E5%85%AB%E9%9B%B2zip.zip,八雲zip.zip,,2020/4/1改正
